player_name_futbin,position,card_id,season,link,player_id,dob,club_name_futbin,club_id_futbin,league,league_id,nation,rating,pac,acceleration,sprint_speed,sho,positioning,finishing,shot_power,long_shots,volleys,penalties,pas,vision,crossing,fk_accuracy,short_passing,long_passing,curve,dri,agility,balance,reactions,ball_control,dribbling,composure,def,interceptions,heading_acc,def_awareness,standing_tackle,sliding_tackle,phy,jumping,stamina,strength,aggression,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,fb_team,club_id,player_id_ustat,player_name_ustat,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,club_name_ustat,npg,npxG,xGChain,xGBuildup
Riccardo Orsolini,CF,26616,23,/23/player/26616/riccardo-orsolini,233556,24-01-1997,Bologna,189,Serie A TIM,31,Italy,76,79.0,79.0,79.0,72.0,70.0,67.0,79.0,76.0,73.0,71.0,74.0,74.0,77.0,70.0,76.0,67.0,80.0,81.0,83.0,76.0,74.0,83.0,82.0,74.0,39.0,40.0,54.0,52.0,26.0,24.0,65.0,59.0,67.0,72.0,44.0,NULL,NULL,NULL,NULL,NULL,NULL,Bologna,15.0,6160.0,Riccardo Orsolini,32.0,2121.0,11.0,10.20327328890562,4.0,3.219342499040067,92.0,44.0,6.0,2.0,F M S,Bologna,8.0,7.91937767714262,11.650514734908938,3.26077987998724
Nicolás Domínguez,CM,26369,23,/23/player/26369/nicolas-dominguez,237819,28-06-1998,Bologna,189,Serie A TIM,31,Argentina,76,75.0,74.0,75.0,66.0,63.0,65.0,72.0,69.0,51.0,51.0,72.0,74.0,63.0,45.0,80.0,77.0,49.0,76.0,82.0,80.0,73.0,78.0,74.0,60.0,72.0,73.0,68.0,66.0,78.0,77.0,77.0,88.0,89.0,67.0,86.0,NULL,NULL,NULL,NULL,NULL,NULL,Bologna,15.0,8252.0,Nicolás Domínguez,31.0,2317.0,3.0,2.1117189154028893,2.0,3.468090552836657,42.0,36.0,10.0,0.0,F M S,Bologna,3.0,2.1117189154028893,10.857748687267303,6.553773415274918
Wilfried Singo,RWB,26337,23,/23/player/26337/wilfried-singo,252802,25-12-2000,Torino,54,Serie A TIM,31,Côte d'Ivoire,76,79.0,78.0,80.0,57.0,66.0,55.0,72.0,51.0,50.0,46.0,67.0,55.0,78.0,40.0,74.0,63.0,67.0,74.0,79.0,60.0,70.0,72.0,78.0,58.0,72.0,68.0,80.0,69.0,74.0,72.0,74.0,75.0,78.0,76.0,64.0,NULL,NULL,NULL,NULL,NULL,NULL,Torino,85.0,7472.0,Wilfried Stephane Singo,31.0,2072.0,2.0,3.652390486560762,1.0,1.941884404048324,33.0,23.0,8.0,0.0,D M S,Torino,2.0,3.652390486560762,7.952180841937661,4.87803422473371
Nicolò Casale,CB,26326,23,/23/player/26326/nicolo-casale,239770,14-02-1998,SS Lazio,115841,Serie A TIM,31,Italy,76,74.0,68.0,78.0,53.0,54.0,47.0,72.0,48.0,47.0,52.0,66.0,63.0,69.0,44.0,70.0,63.0,60.0,68.0,60.0,60.0,78.0,69.0,70.0,67.0,77.0,78.0,74.0,77.0,76.0,76.0,77.0,71.0,67.0,81.0,80.0,NULL,NULL,NULL,NULL,NULL,NULL,SS Lazio,81.0,8829.0,Nicolò Casale,29.0,2439.0,1.0,0.5068234950304031,1.0,0.345090102404356,8.0,4.0,6.0,0.0,D S,Lazio,1.0,0.5068234950304031,7.858438242226839,7.858438242226839
Ademola Lookman,LM,51148,23,/23/player/51148/ademola-lookman,230899,20-10-1997,Atalanta BC,115845,Serie A TIM,31,Nigeria,77,85.0,87.0,83.0,73.0,75.0,74.0,77.0,70.0,60.0,62.0,68.0,72.0,73.0,51.0,72.0,53.0,69.0,82.0,90.0,85.0,69.0,80.0,83.0,76.0,29.0,32.0,48.0,27.0,23.0,24.0,60.0,64.0,69.0,55.0,62.0,NULL,NULL,NULL,NULL,NULL,NULL,Atalanta BC,12.0,5556.0,Ademola Lookman,31.0,1745.0,13.0,10.577641425654292,6.0,5.73071956448257,52.0,40.0,3.0,0.0,F M S,Atalanta,10.0,8.293747257441282,16.509120712056756,3.689325923100114
Mathías Olivera,LB,27390,23,/23/player/27390/mathias-olivera,240716,31-10-1997,Napoli,116365,Serie A TIM,31,Uruguay,77,74.0,71.0,76.0,50.0,63.0,49.0,56.0,48.0,38.0,42.0,66.0,60.0,74.0,41.0,70.0,60.0,67.0,71.0,66.0,41.0,78.0,76.0,72.0,70.0,74.0,75.0,71.0,72.0,76.0,75.0,76.0,74.0,76.0,74.0,79.0,NULL,NULL,NULL,NULL,NULL,NULL,Napoli,55.0,6368.0,Mathías Olivera,30.0,1619.0,2.0,0.8582777390256524,2.0,2.697699408978224,9.0,23.0,2.0,0.0,D S,Napoli,2.0,0.8582777390256524,7.0582501869648695,5.067015146836639
Diego Demme,CDM,27385,23,/23/player/27385/diego-demme,202325,21-11-1991,Napoli,116365,Serie A TIM,31,Germany,77,56.0,60.0,52.0,47.0,65.0,39.0,62.0,41.0,48.0,58.0,74.0,74.0,70.0,62.0,78.0,76.0,65.0,75.0,75.0,87.0,73.0,78.0,72.0,73.0,73.0,77.0,57.0,76.0,74.0,72.0,72.0,79.0,84.0,63.0,77.0,NULL,NULL,NULL,NULL,NULL,NULL,Napoli,55.0,5246.0,Diego Demme,7.0,144.0,0.0,0.0,0.0,0.0138007998466491,0.0,1.0,0.0,0.0,M S,Napoli,0.0,0.0,0.6965457871556282,0.6965457871556282
Ademola Lookman,LM,27383,23,/23/player/27383/ademola-lookman,230899,20-10-1997,Atalanta BC,115845,Serie A TIM,31,England,77,85.0,87.0,83.0,73.0,75.0,74.0,77.0,70.0,60.0,62.0,68.0,72.0,73.0,51.0,72.0,53.0,69.0,82.0,90.0,85.0,69.0,80.0,83.0,76.0,29.0,32.0,48.0,27.0,23.0,24.0,60.0,64.0,69.0,55.0,62.0,NULL,NULL,NULL,NULL,NULL,NULL,Atalanta BC,12.0,5556.0,Ademola Lookman,31.0,1745.0,13.0,10.577641425654292,6.0,5.73071956448257,52.0,40.0,3.0,0.0,F M S,Atalanta,10.0,8.293747257441282,16.509120712056756,3.689325923100114
Merih Demiral,CB,27373,23,/23/player/27373/merih-demiral,238160,05-03-1998,Atalanta BC,115845,Serie A TIM,31,Turkey,77,73.0,65.0,80.0,39.0,26.0,32.0,60.0,38.0,42.0,41.0,47.0,38.0,31.0,23.0,59.0,59.0,48.0,60.0,63.0,63.0,68.0,59.0,57.0,74.0,79.0,78.0,73.0,78.0,83.0,79.0,80.0,71.0,68.0,84.0,85.0,NULL,NULL,NULL,NULL,NULL,NULL,Atalanta BC,12.0,7416.0,Merih Demiral,28.0,1509.0,1.0,0.8050409089773893,0.0,0.2190365055575966,7.0,4.0,5.0,0.0,D S,Atalanta,1.0,0.8050409089773893,5.035747922956944,4.831730909645557
Miguel Veloso,CM,27367,23,/23/player/27367/miguel-veloso,178007,11-05-1986,Hellas Verona,206,Serie A TIM,31,Portugal,77,44.0,45.0,44.0,70.0,63.0,61.0,80.0,79.0,70.0,73.0,82.0,80.0,82.0,79.0,84.0,83.0,83.0,76.0,63.0,75.0,69.0,84.0,73.0,81.0,66.0,69.0,67.0,55.0,72.0,70.0,67.0,65.0,62.0,69.0,69.0,NULL,NULL,NULL,NULL,NULL,NULL,Hellas Verona,39.0,1098.0,Miguel Veloso,22.0,1169.0,0.0,0.7964164614677429,0.0,1.943397445604205,16.0,19.0,6.0,0.0,M S,Verona,0.0,0.7964164614677429,2.4799762051552534,1.409036107361317
Sergiño Dest,RB,27320,23,/23/player/27320/sergino-dest,251804,03-11-2000,Milan,47,Serie A TIM,31,United States,77,86.0,89.0,83.0,59.0,75.0,58.0,65.0,62.0,44.0,39.0,74.0,72.0,74.0,43.0,82.0,69.0,72.0,81.0,88.0,80.0,75.0,77.0,83.0,74.0,69.0,68.0,59.0,68.0,72.0,74.0,66.0,55.0,79.0,59.0,68.0,NULL,NULL,NULL,NULL,NULL,NULL,Milan,53.0,8979.0,Sergiño Dest,8.0,312.0,0.0,0.3797862865030765,0.0,0.290605703368783,2.0,4.0,0.0,0.0,D S,AC Milan,0.0,0.3797862865030765,2.2431370578706264,1.6795950569212437
Jérémie Boga,LW,27303,23,/23/player/27303/jeremie-boga,224422,03-01-1997,Atalanta BC,115845,Serie A TIM,31,Côte d'Ivoire,77,85.0,90.0,80.0,73.0,72.0,72.0,80.0,75.0,60.0,55.0,72.0,68.0,78.0,64.0,73.0,69.0,78.0,81.0,88.0,82.0,67.0,79.0,84.0,73.0,37.0,41.0,59.0,24.0,42.0,34.0,63.0,61.0,67.0,63.0,56.0,NULL,NULL,NULL,NULL,NULL,NULL,Atalanta BC,12.0,3544.0,Jeremie Boga,23.0,759.0,2.0,1.5423539131879809,5.0,3.054135125130415,13.0,34.0,0.0,0.0,F M S,Atalanta,2.0,1.5423539131879809,6.9394093453884125,4.329142197966576
Saša Lukić,CM,27301,23,/23/player/27301/sasa-lukic,236699,13-08-1996,Torino,54,Serie A TIM,31,Serbia,77,60.0,63.0,58.0,68.0,70.0,65.0,74.0,69.0,68.0,70.0,77.0,76.0,69.0,70.0,82.0,78.0,72.0,78.0,65.0,73.0,71.0,81.0,81.0,77.0,69.0,67.0,61.0,69.0,72.0,72.0,72.0,63.0,81.0,69.0,69.0,NULL,NULL,NULL,NULL,NULL,NULL,Torino,85.0,1537.0,Sasa Lukic,16.0,1194.0,2.0,1.9514448940753937,0.0,1.3393727149814367,16.0,17.0,4.0,0.0,M S,Torino,1.0,1.190145879983902,5.453935984522104,4.022419776767492
Giulio Maggiore,CM,27296,23,/23/player/27296/giulio-maggiore,236368,12-03-1998,Salernitana,110373,Serie A TIM,31,Italy,77,74.0,73.0,74.0,62.0,79.0,58.0,71.0,61.0,48.0,53.0,71.0,76.0,58.0,42.0,78.0,77.0,59.0,76.0,67.0,67.0,79.0,78.0,77.0,76.0,72.0,76.0,58.0,68.0,76.0,75.0,72.0,64.0,81.0,68.0,73.0,NULL,NULL,NULL,NULL,NULL,NULL,Salernitana,74.0,8944.0,Giulio Maggiore,16.0,888.0,0.0,0.3336095353588462,0.0,0.7266896851360798,6.0,3.0,2.0,0.0,M S,Salernitana,0.0,0.3336095353588462,3.280711437575519,3.2585934503003955
El Shaarawy,LW,27285,23,/23/player/27285/el-shaarawy,190813,27-10-1992,Roma FC,114912,Serie A TIM,31,Italy,77,86.0,86.0,86.0,74.0,75.0,73.0,73.0,76.0,83.0,69.0,74.0,78.0,75.0,68.0,75.0,66.0,85.0,78.0,91.0,80.0,73.0,77.0,77.0,75.0,46.0,36.0,65.0,59.0,37.0,35.0,61.0,69.0,63.0,63.0,51.0,NULL,NULL,NULL,NULL,NULL,NULL,Roma FC,73.0,1252.0,Stephan El Shaarawy,29.0,1509.0,7.0,5.4267995450645685,2.0,1.4734784085303545,42.0,28.0,3.0,0.0,D F M S,Roma,7.0,5.4267995450645685,10.21113669872284,5.769225145690143
Matias Vecino,CM,27276,23,/23/player/27276/matias-vecino,219985,24-08-1991,SS Lazio,115841,Serie A TIM,31,Uruguay,77,62.0,63.0,62.0,71.0,75.0,68.0,78.0,74.0,62.0,56.0,74.0,78.0,69.0,58.0,79.0,75.0,64.0,76.0,68.0,64.0,75.0,80.0,76.0,80.0,75.0,76.0,79.0,76.0,75.0,68.0,76.0,75.0,73.0,77.0,75.0,NULL,NULL,NULL,NULL,NULL,NULL,SS Lazio,81.0,1423.0,Matías Vecino,32.0,1669.0,2.0,2.786401204764843,0.0,0.4745106063783169,26.0,9.0,6.0,0.0,M S,Lazio,2.0,2.786401204764843,6.403920682147145,4.3888915199786425
Darko Lazović,LM,27274,23,/23/player/27274/darko-lazovic,212127,15-09-1990,Hellas Verona,206,Serie A TIM,31,Serbia,77,85.0,86.0,84.0,69.0,70.0,64.0,79.0,74.0,71.0,55.0,74.0,70.0,78.0,76.0,75.0,70.0,74.0,78.0,84.0,83.0,71.0,76.0,78.0,70.0,65.0,65.0,59.0,66.0,67.0,65.0,63.0,44.0,83.0,51.0,71.0,NULL,NULL,NULL,NULL,NULL,NULL,Hellas Verona,39.0,1106.0,Darko Lazovic,30.0,2284.0,4.0,4.059942938387394,5.0,7.554521513171494,43.0,45.0,0.0,0.0,D M S,Verona,4.0,4.059942938387394,10.59328169748187,2.088784934952855
Rade Krunić,CM,27270,23,/23/player/27270/rade-krunic,229758,07-10-1993,Milan,47,Serie A TIM,31,Bosnia and Herzegovina,77,67.0,66.0,68.0,73.0,76.0,71.0,76.0,77.0,66.0,66.0,76.0,77.0,70.0,70.0,79.0,77.0,69.0,77.0,73.0,70.0,79.0,79.0,78.0,75.0,72.0,70.0,66.0,73.0,74.0,69.0,72.0,74.0,72.0,72.0,69.0,NULL,NULL,NULL,NULL,NULL,NULL,Milan,53.0,1311.0,Rade Krunic,23.0,1675.0,0.0,1.150306936353445,1.0,1.608954580500722,14.0,15.0,8.0,0.0,M S,AC Milan,0.0,1.150306936353445,7.770425774157047,5.433331428095698
Matteo Pessina,CAM,27269,23,/23/player/27269/matteo-pessina,239613,21-04-1997,AC Monza,111811,Serie A TIM,31,Italy,77,72.0,69.0,75.0,71.0,76.0,72.0,74.0,68.0,68.0,56.0,75.0,78.0,70.0,45.0,80.0,76.0,72.0,77.0,75.0,65.0,78.0,81.0,77.0,76.0,71.0,72.0,63.0,72.0,72.0,68.0,71.0,59.0,81.0,68.0,70.0,NULL,NULL,NULL,NULL,NULL,NULL,AC Monza,5.0,7013.0,Matteo Pessina,35.0,2958.0,5.0,4.65973300114274,3.0,2.254064967855811,28.0,22.0,6.0,0.0,F M S,Monza,2.0,2.375836374238133,13.934903036803007,10.935007290914657
Adrien Tameze,CM,27263,23,/23/player/27263/adrien-tameze,213242,04-02-1994,Hellas Verona,206,Serie A TIM,31,France,77,72.0,74.0,70.0,65.0,72.0,63.0,73.0,67.0,50.0,60.0,73.0,71.0,66.0,52.0,81.0,79.0,60.0,79.0,78.0,76.0,77.0,80.0,80.0,75.0,78.0,77.0,73.0,76.0,80.0,80.0,75.0,71.0,80.0,72.0,77.0,NULL,NULL,NULL,NULL,NULL,NULL,Hellas Verona,39.0,5996.0,Adrien Tameze,37.0,3060.0,0.0,1.4208861012011766,0.0,0.9434823310002683,12.0,22.0,3.0,0.0,D M S,Verona,0.0,1.4208861012011766,5.653988944366574,3.569359024055302
Gaetano Castrovilli,CM,26746,23,/23/player/26746/gaetano-castrovilli,225014,17-02-1997,Fiorentina,110374,Serie A TIM,31,Italy,77,74.0,75.0,74.0,65.0,72.0,69.0,65.0,62.0,50.0,56.0,75.0,76.0,75.0,45.0,80.0,77.0,58.0,82.0,84.0,80.0,75.0,83.0,82.0,74.0,66.0,68.0,50.0,64.0,70.0,70.0,68.0,58.0,78.0,66.0,63.0,NULL,NULL,NULL,NULL,NULL,NULL,Fiorentina,34.0,7909.0,Gaetano Castrovilli,15.0,713.0,2.0,1.2098406441509724,1.0,0.7275023739784956,18.0,8.0,3.0,0.0,M S,Fiorentina,2.0,1.2098406441509724,2.2207628414034843,0.6794594954699278
Arthur Cabral,ST,26744,23,/23/player/26744/arthur-cabral,246186,25-04-1998,Fiorentina,110374,Serie A TIM,31,Brazil,77,73.0,71.0,75.0,77.0,77.0,79.0,78.0,70.0,76.0,75.0,63.0,68.0,50.0,48.0,74.0,56.0,63.0,73.0,71.0,68.0,74.0,76.0,73.0,71.0,31.0,24.0,78.0,27.0,27.0,25.0,78.0,84.0,74.0,87.0,61.0,NULL,NULL,NULL,NULL,NULL,NULL,Fiorentina,34.0,10377.0,Arthur Cabral,28.0,1415.0,8.0,7.451762327924371,1.0,0.6834547482430935,54.0,14.0,4.0,0.0,F S,Fiorentina,6.0,5.929164515808225,7.932477874681354,2.603195808827877
Musa Barrow,CF,26615,23,/23/player/26615/musa-barrow,242374,14-11-1998,Bologna,189,Serie A TIM,31,Gambia,77,84.0,82.0,85.0,75.0,77.0,77.0,76.0,76.0,60.0,58.0,69.0,72.0,65.0,56.0,76.0,58.0,60.0,78.0,78.0,57.0,75.0,79.0,81.0,70.0,31.0,20.0,63.0,45.0,20.0,16.0,63.0,53.0,73.0,68.0,40.0,NULL,NULL,NULL,NULL,NULL,NULL,Bologna,15.0,6512.0,Musa Barrow,32.0,2003.0,3.0,2.8277981989085674,8.0,4.834678950719535,66.0,43.0,3.0,0.0,F M S,Bologna,3.0,2.8277981989085674,8.612221229821444,3.147979063913226
Roberto Soriano,CAM,26613,23,/23/player/26613/roberto-soriano,193361,08-02-1991,Bologna,189,Serie A TIM,31,Italy,77,68.0,67.0,69.0,73.0,73.0,72.0,77.0,75.0,73.0,62.0,78.0,82.0,77.0,56.0,79.0,77.0,78.0,79.0,79.0,77.0,73.0,80.0,80.0,75.0,67.0,68.0,67.0,67.0,66.0,65.0,71.0,63.0,82.0,67.0,71.0,NULL,NULL,NULL,NULL,NULL,NULL,Bologna,15.0,1810.0,Roberto Soriano,27.0,1323.0,1.0,0.649980103597045,3.0,2.383828504011035,13.0,20.0,1.0,0.0,F M S,Bologna,1.0,0.649980103597045,6.227694340981543,3.7024496225640178
Franck Ribéry,CF,26522,23,/23/player/26522/franck-ribery,156616,07-04-1983,Salernitana,110373,Serie A TIM,31,France,77,68.0,67.0,68.0,72.0,82.0,70.0,73.0,68.0,76.0,78.0,80.0,80.0,70.0,79.0,84.0,81.0,80.0,82.0,69.0,84.0,71.0,86.0,84.0,76.0,30.0,33.0,41.0,31.0,25.0,26.0,53.0,33.0,53.0,55.0,51.0,NULL,NULL,NULL,NULL,NULL,NULL,Salernitana,74.0,329.0,Franck Ribéry,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,Salernitana,0.0,0.0,0.0,0.0
Davide Frattesi,CM,26320,23,/23/player/26320/davide-frattesi,239807,22-09-1999,Sassuolo,111974,Serie A TIM,31,Italy,77,79.0,80.0,78.0,69.0,71.0,69.0,75.0,65.0,68.0,64.0,76.0,80.0,67.0,65.0,82.0,77.0,68.0,80.0,74.0,74.0,76.0,85.0,80.0,74.0,65.0,60.0,61.0,65.0,69.0,68.0,69.0,71.0,77.0,63.0,72.0,NULL,NULL,NULL,NULL,NULL,NULL,Sassuolo,76.0,4981.0,Davide Frattesi,36.0,2930.0,7.0,7.41614169627428,0.0,1.8945508040487768,64.0,29.0,4.0,0.0,M S,Sassuolo,7.0,7.41614169627428,12.5463175624609,4.618593320250511
Pierluigi Gollini,GK,51849,23,/23/player/51849/pierluigi-gollini,211515,18-03-1995,Napoli,116365,Serie A TIM,31,Italy,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.0,79.0,73.0,80.0,47.0,48.0,Napoli,55.0,1841.0,Pierluigi Gollini,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Napoli,0.0,0.0,0.4413897898048162,0.4413897898048162
Salvatore Sirigu,GK,51848,23,/23/player/51848/salvatore-sirigu,168435,12-01-1987,Fiorentina,110374,Serie A TIM,31,Italy,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77.0,74.0,74.0,75.0,46.0,46.0,Fiorentina,34.0,3301.0,Salvatore Sirigu,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Fiorentina,0.0,0.0,0.1353330016136169,0.1353330016136169
Francesco Caputo,ST,50757,23,/23/player/50757/francesco-caputo,189053,06-08-1987,Empoli,1746,Serie A TIM,31,Italy,78,79.0,78.0,79.0,79.0,84.0,83.0,76.0,70.0,80.0,78.0,62.0,65.0,50.0,54.0,70.0,58.0,58.0,78.0,85.0,79.0,80.0,78.0,76.0,72.0,30.0,14.0,74.0,40.0,20.0,15.0,67.0,85.0,69.0,70.0,50.0,NULL,NULL,NULL,NULL,NULL,NULL,Empoli,26.0,6980.0,Francesco Caputo,36.0,2847.0,6.0,10.01583743840456,4.0,3.3661519289016724,61.0,28.0,1.0,0.0,F M S,Empoli,4.0,8.49323957413435,10.890727439895272,3.452291378751397
Brahim Díaz,CAM,27247,23,/23/player/27247/brahim-diaz,231410,03-08-1999,Milan,47,Serie A TIM,31,Spain,78,78.0,81.0,75.0,69.0,73.0,69.0,70.0,71.0,55.0,58.0,76.0,78.0,66.0,61.0,83.0,74.0,74.0,82.0,89.0,91.0,72.0,83.0,82.0,72.0,30.0,30.0,30.0,40.0,23.0,21.0,50.0,66.0,65.0,44.0,41.0,NULL,NULL,NULL,NULL,NULL,NULL,Milan,53.0,6421.0,Brahim Diaz,33.0,1999.0,6.0,7.092134211212397,7.0,6.145714866928756,35.0,41.0,3.0,0.0,M S,AC Milan,6.0,7.092134211212397,20.576036393642426,8.90387449413538
Alexey Miranchuk,CAM,27240,23,/23/player/27240/alexey-miranchuk,214092,17-10-1995,Torino,54,Serie A TIM,31,Russia,78,75.0,74.0,76.0,70.0,78.0,71.0,65.0,73.0,67.0,67.0,76.0,79.0,72.0,75.0,78.0,75.0,74.0,80.0,80.0,78.0,76.0,80.0,80.0,76.0,31.0,36.0,57.0,22.0,28.0,29.0,61.0,58.0,68.0,64.0,43.0,NULL,NULL,NULL,NULL,NULL,NULL,Torino,85.0,2711.0,Aleksey Miranchuk,29.0,2122.0,4.0,2.4004165213555098,5.0,3.609821485355496,40.0,42.0,0.0,0.0,F M S,Torino,4.0,2.4004165213555098,10.164356952533126,6.428497981280088
Guglielmo Vicario,GK,27232,23,/23/player/27232/guglielmo-vicario,240091,07-10-1996,Empoli,1746,Serie A TIM,31,Italy,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79.0,78.0,74.0,80.0,28.0,29.0,Empoli,26.0,8858.0,Guglielmo Vicario,31.0,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,GK,Empoli,0.0,0.0,2.2249075658619404,2.2249075658619404
Mário Rui,LB,27219,23,/23/player/27219/mario-rui,204614,27-05-1991,Napoli,116365,Serie A TIM,31,Portugal,78,80.0,84.0,77.0,53.0,59.0,36.0,69.0,73.0,53.0,60.0,73.0,67.0,76.0,72.0,75.0,75.0,74.0,78.0,88.0,87.0,76.0,77.0,76.0,71.0,73.0,76.0,60.0,74.0,75.0,73.0,65.0,90.0,83.0,50.0,73.0,NULL,NULL,NULL,NULL,NULL,NULL,Napoli,55.0,1792.0,Mário Rui,22.0,1781.0,0.0,0.6809892188757658,6.0,3.1221845080144703,11.0,46.0,2.0,1.0,D S,Napoli,0.0,0.6809892188757658,12.43525730073452,11.270306251943111
Alex Meret,GK,27217,23,/23/player/27217/alex-meret,225116,22-03-1997,Napoli,116365,Serie A TIM,31,Italy,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79.0,73.0,70.0,81.0,44.0,48.0,Napoli,55.0,1892.0,Alex Meret,34.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Napoli,0.0,0.0,2.406762942671776,2.406762942671776
Francesco Caputo,ST,27216,23,/23/player/27216/francesco-caputo,189053,06-08-1987,Sampdoria,1837,Serie A TIM,31,Italy,78,79.0,78.0,79.0,79.0,84.0,83.0,76.0,70.0,80.0,78.0,62.0,65.0,50.0,54.0,70.0,58.0,58.0,78.0,85.0,79.0,80.0,78.0,76.0,72.0,30.0,14.0,74.0,40.0,20.0,15.0,67.0,85.0,69.0,70.0,50.0,NULL,NULL,NULL,NULL,NULL,NULL,Sampdoria,75.0,6980.0,Francesco Caputo,36.0,2847.0,6.0,10.01583743840456,4.0,3.3661519289016724,61.0,28.0,1.0,0.0,F M S,Sampdoria,4.0,8.49323957413435,10.890727439895272,3.452291378751397
Gianluca Caprari,CF,27191,23,/23/player/27191/gianluca-caprari,202848,30-07-1993,AC Monza,111811,Serie A TIM,31,Italy,78,85.0,89.0,81.0,73.0,74.0,74.0,75.0,73.0,66.0,61.0,76.0,77.0,74.0,75.0,78.0,73.0,78.0,83.0,91.0,89.0,75.0,81.0,83.0,71.0,33.0,35.0,50.0,33.0,28.0,29.0,55.0,48.0,73.0,54.0,39.0,NULL,NULL,NULL,NULL,NULL,NULL,AC Monza,5.0,1170.0,Gianluca Caprari,37.0,2513.0,5.0,4.922926725819707,2.0,2.0288445204496384,51.0,30.0,7.0,0.0,F M S,Monza,4.0,4.161626698449254,14.902799094095826,9.932715085335076
Federico Dimarco,LWB,27188,23,/23/player/27188/federico-dimarco,226268,10-11-1997,Inter,44,Serie A TIM,31,Italy,78,76.0,78.0,75.0,65.0,72.0,59.0,65.0,72.0,77.0,66.0,76.0,67.0,82.0,78.0,76.0,77.0,82.0,75.0,72.0,84.0,75.0,77.0,75.0,69.0,74.0,77.0,69.0,73.0,76.0,73.0,69.0,64.0,77.0,65.0,68.0,NULL,NULL,NULL,NULL,NULL,NULL,Inter,41.0,1324.0,Federico Dimarco,33.0,2117.0,4.0,3.5055956137366597,3.0,7.459965920075774,48.0,60.0,0.0,0.0,D S,Inter,4.0,3.5055956137366597,14.572408670559524,7.553523785434663
Emil Audero,GK,27183,23,/23/player/27183/emil-audero,228413,18-01-1997,Sampdoria,1837,Serie A TIM,31,Italy,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80.0,74.0,73.0,82.0,53.0,49.0,Sampdoria,75.0,1302.0,Emil Audero,25.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,GK,Sampdoria,0.0,0.0,1.527403388172388,1.527403388172388
Giovanni Simeone,ST,27172,23,/23/player/27172/giovanni-simeone,216816,05-07-1995,Napoli,116365,Serie A TIM,31,Argentina,78,77.0,78.0,76.0,79.0,79.0,81.0,83.0,74.0,77.0,75.0,64.0,60.0,55.0,66.0,71.0,61.0,71.0,75.0,75.0,73.0,77.0,78.0,74.0,75.0,41.0,24.0,77.0,44.0,38.0,36.0,76.0,88.0,74.0,74.0,78.0,NULL,NULL,NULL,NULL,NULL,NULL,Napoli,55.0,1102.0,Giovanni Simeone,25.0,361.0,4.0,1.888841100037098,1.0,1.2880924381315708,14.0,5.0,1.0,0.0,F S,Napoli,4.0,1.888841100037098,3.638606633991003,0.8214001283049583
